"follower_id","followee_id"
"811","267"
"10","267"
"423","267"
"733","267"
"592","267"
"412","267"
"807","267"
"768","267"
"565","267"
"750","267"
"793","267"
"654","267"
"648","267"
"840","267"
"865","267"
"348","267"
"705","267"
"277","267"
"292","267"
"25","267"
"563","267"
"416","267"
"498","267"
"158","267"
"950","267"
"59","267"
"882","267"
"310","267"
"855","267"
"883","267"
"410","267"
"948","268"
"125","268"
"777","268"
"913","269"
"29","270"
"65","270"
"76","270"
"83","270"
"84","270"
"98","270"
"101","270"
"110","270"
"115","270"
"128","270"
"144","270"
"145","270"
"159","270"
"161","270"
"165","270"
"174","270"
"181","270"
"222","270"
"229","270"
"232","270"
"251","270"
"273","270"
"340","270"
"353","270"
"360","270"
"372","270"
"373","270"
"380","270"
"385","270"
"386","270"
"398","270"
"403","270"
"443","270"
"448","270"
"469","270"
"473","270"
"484","270"
"486","270"
"502","270"
"507","270"
"510","270"
"512","270"
"517","270"
"520","270"
"529","270"
"538","270"
"540","270"
"556","270"
"564","270"
"625","270"
"627","270"
"638","270"
"645","270"
"659","270"
"669","270"
"678","270"
"711","270"
"731","270"
"735","270"
"753","270"
"761","270"
"769","270"
"779","270"
"801","270"
"804","270"
"813","270"
"826","270"
"864","270"
"866","270"
"869","270"
"873","270"
"874","270"
"876","270"
"879","270"
"881","270"
"893","270"
"900","270"
"918","270"
"924","270"
"931","270"
"932","270"
"946","270"
"967","270"
"968","270"
"970","270"
"974","270"
"981","270"
"988","270"
"1007","270"
"687","271"
"676","271"
"387","271"
"268","271"
"356","271"
"703","271"
"170","272"
"94","272"
"341","272"
"931","273"
"970","273"
"13","274"
"131","275"
"309","275"
"998","275"
"872","275"
"463","276"
"770","276"
"497","276"
"178","277"
"883","277"
"202","277"
"660","277"
"294","277"
"856","277"
"997","277"
"417","279"
"300","279"
"723","280"
"321","280"
"652","281"
"995","281"
"897","281"
"850","281"
"369","281"
"771","281"
"687","281"
"868","281"
"839","282"
"260","282"
"608","282"
"294","283"
"1011","283"
"860","283"
"423","283"
"562","284"
"614","284"
"635","285"
"347","285"
"595","285"
"188","285"
"697","285"
"26","285"
"149","285"
"661","285"
"619","286"
"253","287"
"506","287"
"754","287"
"743","287"
"230","287"
"914","287"
"330","288"
"788","288"
"933","288"
"951","289"
"56","290"
"916","290"
"476","290"
"243","290"
"590","290"
"20","291"
"30","291"
"41","291"
"43","291"
"51","291"
"55","291"
"61","291"
"69","291"
"72","291"
"78","291"
"81","291"
"82","291"
"85","291"
"95","291"
"97","291"
"100","291"
"116","291"
"131","291"
"135","291"
"146","291"
"187","291"
"199","291"
"223","291"
"226","291"
"239","291"
"248","291"
"258","291"
"261","291"
"275","291"
"286","291"
"297","291"
"303","291"
"309","291"
"311","291"
"326","291"
"337","291"
"354","291"
"359","291"
"374","291"
"388","291"
"396","291"
"418","291"
"434","291"
"437","291"
"456","291"
"457","291"
"460","291"
"468","291"
"470","291"
"472","291"
"492","291"
"495","291"
"514","291"
"518","291"
"546","291"
"548","291"
"554","291"
"558","291"
"571","291"
"577","291"
"585","291"
"593","291"
"600","291"
"602","291"
"604","291"
"607","291"
"619","291"
"664","291"
"700","291"
"708","291"
"749","291"
"751","291"
"759","291"
"765","291"
"767","291"
"773","291"
"774","291"
"783","291"
"790","291"
"795","291"
"802","291"
"808","291"
"819","291"
"824","291"
"832","291"
"849","291"
"872","291"
"896","291"
"902","291"
"909","291"
"922","291"
"937","291"
"940","291"
"942","291"
"956","291"
"982","291"
"996","291"
"998","291"
"999","291"
"1013","291"
"10","292"
"301","292"
"934","292"
"939","292"
"105","292"
"551","292"
"178","292"
"123","292"
"565","292"
"552","292"
"707","292"
"416","292"
"111","292"
"770","292"
"277","292"
"276","292"
"954","292"
"497","292"
"367","292"
"570","292"
"733","292"
"158","292"
"294","292"
"348","292"
"423","292"
"793","292"
"1011","292"
"431","292"
"856","292"
"463","292"
"177","292"
"478","292"
"4","292"
"853","292"
"807","292"
"623","292"
"310","292"
"855","292"
"903","292"
"547","292"
"609","292"
"768","292"
"24","292"
"838","292"
"686","292"
"561","292"
"410","292"
"997","292"
"147","292"
"104","292"
"331","292"
"455","292"
"860","292"
"471","292"
"283","292"
"414","292"
"660","292"
"883","292"
"323","292"
"498","292"
"705","292"
"137","292"
"267","292"
"173","292"
"654","292"
"458","292"
"750","292"
"59","292"
"811","292"
"865","292"
"371","292"
"298","292"
"68","292"
"573","292"
"840","292"
"9","292"
"620","292"
"752","292"
"25","292"
"263","292"
"75","292"
"973","292"
"820","293"
"768","294"
"672","294"
"4","294"
"212","295"
"580","295"
"693","295"
"182","295"
"136","295"
"352","295"
"217","295"
"816","295"
"1005","295"
"992","296"
"354","297"
"248","297"
"116","297"
"546","297"
"82","297"
"456","297"
"291","297"
"802","297"
"275","297"
"78","297"
"294","298"
"2","299"
"3","299"
"33","299"
"40","299"
"42","299"
"56","299"
"94","299"
"107","299"
"125","299"
"154","299"
"167","299"
"170","299"
"204","299"
"213","299"
"243","299"
"244","299"
"259","299"
"268","299"
"271","299"
"272","299"
"278","299"
"281","299"
"290","299"
"319","299"
"341","299"
"356","299"
"369","299"
"384","299"
"387","299"
"390","299"
"395","299"
"404","299"
"408","299"
"424","299"
"428","299"
"439","299"
"440","299"
"452","299"
"453","299"
"461","299"
"476","299"
"479","299"
"485","299"
"490","299"
"494","299"
"525","299"
"542","299"
"560","299"
"581","299"
"584","299"
"590","299"
"601","299"
"611","299"
"617","299"
"639","299"
"643","299"
"652","299"
"668","299"
"676","299"
"679","299"
"685","299"
"687","299"
"688","299"
"691","299"
"703","299"
"706","299"
"710","299"
"717","299"
"744","299"
"771","299"
"777","299"
"785","299"
"786","299"
"827","299"
"845","299"
"850","299"
"868","299"
"888","299"
"891","299"
"897","299"
"916","299"
"947","299"
"948","299"
"990","299"
"991","299"
"995","299"
"1006","299"
"1014","299"
"198","300"
"109","300"
"858","300"
"111","301"
"707","301"
"458","301"
"263","301"
"323","301"
"10","301"
"592","301"
"294","301"
"855","301"
"878","301"
"267","301"
"283","301"
"331","301"
"939","301"
"4","301"
"497","301"
"177","301"
"498","301"
"552","301"
"686","301"
"816","302"
"664","303"
"30","303"
"418","303"
"749","303"
"514","303"
"81","303"
"518","303"
"956","303"
"942","303"
"751","303"
"72","303"
"872","303"
"708","303"
"849","303"
"43","303"
"388","303"
"602","303"
"937","303"
"116","303"
"982","303"
"297","303"
"78","303"
"999","303"
"100","303"
"998","303"
"824","303"
"558","303"
"97","303"
"922","303"
"457","303"
"61","303"
"759","303"
"41","303"
"819","303"
"700","303"
"131","303"
"783","303"
"571","303"
"286","303"
"790","303"
"832","303"
"902","303"
"291","303"
"1013","303"
"226","303"
"808","303"
"261","303"
"95","303"
"546","303"
"258","303"
"495","303"
"396","303"
"434","303"
"909","303"
"554","303"
"604","303"
"219","304"
"994","304"
"487","305"
"963","305"
"568","306"
"169","306"
"780","306"
"176","307"
"413","307"
"233","307"
"260","307"
"332","307"
"537","307"
"31","307"
"521","308"
"937","309"
"258","309"
"882","310"
"137","310"
"648","310"
"104","310"
"811","310"
"156","310"
"371","310"
"123","310"
"756","310"
"660","310"
"412","310"
"770","310"
"431","310"
"410","310"
"457","311"
"767","311"
"585","311"
"528","312"
"129","313"
"64","313"
"62","313"
"382","313"
"324","313"
"971","313"
"302","313"
"236","313"
"189","313"
"830","313"
"569","313"
"438","313"
"738","313"
"295","313"
"191","313"
"1005","313"
"557","313"
"246","313"
"352","313"
"183","313"
"182","313"
"684","313"
"734","313"
"844","313"
"269","313"
"368","313"
"475","313"
"681","313"
"699","313"
"908","313"
"805","313"
"718","313"
"877","313"
"206","313"
"477","313"
"480","313"
"467","313"
"363","313"
"462","313"
"415","313"
"27","313"
"951","313"
"816","313"
"429","313"
"673","313"
"966","313"
"296","313"
"464","313"
"527","313"
"671","313"
"491","313"
"541","313"
"704","313"
"912","313"
"841","313"
"421","313"
"630","313"
"108","313"
"693","313"
"722","313"
"524","313"
"377","313"
"212","313"
"1003","313"
"913","313"
"217","313"
"234","313"
"992","313"
"674","313"
"591","313"
"580","313"
"616","313"
"505","313"
"852","313"
"655","313"
"763","313"
"289","313"
"871","313"
"392","313"
"837","313"
"459","313"
"16","314"
"683","314"
"953","314"
"349","314"
"120","314"
"23","314"
"555","314"
"342","314"
"347","314"
"635","314"
"579","314"
"661","314"
"898","314"
"628","314"
"821","314"
"188","314"
"46","314"
"851","314"
"875","314"
"58","314"
"784","314"
"168","315"
"409","315"
"938","315"
"358","315"
"504","315"
"60","315"
"163","315"
"320","315"
"344","315"
"522","315"
"96","315"
"516","315"
"218","315"
"829","315"
"109","315"
"675","315"
"890","315"
"19","316"
"21","316"
"36","316"
"37","316"
"45","316"
"57","316"
"71","316"
"73","316"
"79","316"
"99","316"
"102","316"
"112","316"
"113","316"
"127","316"
"140","316"
"142","316"
"148","316"
"166","316"
"169","316"
"171","316"
"185","316"
"186","316"
"193","316"
"194","316"
"214","316"
"224","316"
"227","316"
"230","316"
"235","316"
"237","316"
"247","316"
"249","316"
"250","316"
"253","316"
"257","316"
"262","316"
"265","316"
"287","316"
"293","316"
"306","316"
"308","316"
"317","316"
"322","316"
"325","316"
"329","316"
"345","316"
"350","316"
"361","316"
"362","316"
"366","316"
"379","316"
"394","316"
"399","316"
"411","316"
"427","316"
"430","316"
"432","316"
"435","316"
"442","316"
"451","316"
"465","316"
"506","316"
"509","316"
"521","316"
"526","316"
"531","316"
"533","316"
"544","316"
"566","316"
"567","316"
"568","316"
"575","316"
"589","316"
"626","316"
"629","316"
"642","316"
"644","316"
"653","316"
"658","316"
"662","316"
"663","316"
"665","316"
"690","316"
"692","316"
"694","316"
"709","316"
"714","316"
"716","316"
"720","316"
"721","316"
"729","316"
"742","316"
"743","316"
"748","316"
"754","316"
"758","316"
"780","316"
"782","316"
"787","316"
"798","316"
"800","316"
"812","316"
"818","316"
"820","316"
"823","316"
"836","316"
"846","316"
"847","316"
"859","316"
"862","316"
"867","316"
"884","316"
"899","316"
"904","316"
"907","316"
"914","316"
"929","316"
"930","316"
"1000","316"
"1002","316"
"1004","316"
"1009","316"
"45","317"
"526","317"
"914","317"
"262","317"
"709","317"
"506","317"
"904","317"
"140","317"
"435","317"
"721","317"
"73","317"
"748","317"
"308","317"
"818","317"
"102","317"
"325","317"
"379","317"
"345","317"
"113","317"
"694","317"
"21","317"
"186","317"
"663","317"
"79","317"
"798","317"
"665","317"
"214","317"
"867","317"
"253","317"
"235","317"
"430","317"
"907","317"
"287","317"
"626","317"
"716","317"
"257","317"
"37","317"
"99","317"
"185","317"
"589","317"
"930","317"
"462","318"
"868","319"
"817","320"
"12","321"
"16","321"
"23","321"
"26","321"
"28","321"
"44","321"
"46","321"
"48","321"
"49","321"
"53","321"
"58","321"
"74","321"
"117","321"
"118","321"
"120","321"
"141","321"
"149","321"
"151","321"
"155","321"
"179","321"
"188","321"
"190","321"
"201","321"
"208","321"
"210","321"
"221","321"
"241","321"
"280","321"
"285","321"
"314","321"
"336","321"
"338","321"
"342","321"
"347","321"
"349","321"
"370","321"
"376","321"
"378","321"
"381","321"
"383","321"
"420","321"
"449","321"
"450","321"
"483","321"
"489","321"
"501","321"
"513","321"
"519","321"
"530","321"
"534","321"
"539","321"
"549","321"
"555","321"
"574","321"
"579","321"
"587","321"
"595","321"
"605","321"
"628","321"
"635","321"
"656","321"
"661","321"
"670","321"
"683","321"
"697","321"
"723","321"
"728","321"
"732","321"
"741","321"
"760","321"
"781","321"
"784","321"
"799","321"
"803","321"
"821","321"
"822","321"
"835","321"
"842","321"
"851","321"
"875","321"
"889","321"
"898","321"
"910","321"
"921","321"
"953","321"
"955","321"
"959","321"
"964","321"
"975","321"
"977","321"
"978","321"
"983","321"
"984","321"
"987","321"
"1008","321"
"1012","321"
"1017","321"
"194","322"
"465","322"
"506","322"
"19","322"
"79","322"
"308","322"
"526","322"
"306","322"
"566","322"
"742","322"
"509","322"
"171","322"
"572","323"
"971","324"
"718","324"
"655","324"
"738","324"
"209","324"
"877","324"
"140","325"
"148","325"
"629","325"
"867","325"
"658","325"
"113","325"
"171","325"
"690","325"
"399","325"
"604","326"
"418","326"
"286","326"
"941","327"
"126","327"
"106","327"
"365","327"
"675","327"
"919","327"
"972","327"
"219","327"
"454","327"
"343","327"
"88","327"
"599","327"
"528","327"
"466","327"
"815","327"
"332","328"
"235","329"
"544","329"
"71","329"
"884","329"
"836","329"
"79","329"
"322","329"
"929","329"
"265","329"
"379","329"
"1000","329"
"432","329"
"798","329"
"127","329"
"253","329"
"249","329"
"626","329"
"231","330"
"713","330"
"724","330"
"122","330"
"255","330"
"351","330"
"152","330"
"809","330"
"701","330"
"4","331"
"9","331"
"10","331"
"24","331"
"25","331"
"54","331"
"59","331"
"68","331"
"75","331"
"104","331"
"105","331"
"111","331"
"123","331"
"137","331"
"147","331"
"156","331"
"158","331"
"173","331"
"177","331"
"178","331"
"202","331"
"216","331"
"263","331"
"267","331"
"276","331"
"277","331"
"283","331"
"292","331"
"294","331"
"298","331"
"301","331"
"310","331"
"323","331"
"348","331"
"367","331"
"371","331"
"410","331"
"412","331"
"414","331"
"416","331"
"423","331"
"431","331"
"455","331"
"458","331"
"463","331"
"471","331"
"478","331"
"497","331"
"498","331"
"547","331"
"551","331"
"552","331"
"561","331"
"563","331"
"565","331"
"570","331"
"572","331"
"573","331"
"592","331"
"609","331"
"620","331"
"622","331"
"623","331"
"647","331"
"648","331"
"654","331"
"660","331"
"672","331"
"686","331"
"705","331"
"707","331"
"733","331"
"750","331"
"752","331"
"756","331"
"768","331"
"770","331"
"793","331"
"807","331"
"811","331"
"838","331"
"840","331"
"853","331"
"855","331"
"856","331"
"860","331"
"865","331"
"878","331"
"882","331"
"883","331"
"903","331"
"934","331"
"939","331"
"944","331"
"950","331"
"954","331"
"973","331"
"976","331"
"997","331"
"1011","331"
"252","332"
"153","332"
"192","332"
"143","332"
"413","332"
"576","332"
"586","332"
"150","332"
"282","332"
"651","332"
"6","332"
"624","332"
"649","332"
"233","332"
"537","332"
"637","332"
"203","332"
"447","333"
"788","333"
"87","333"
"776","333"
"933","333"
"91","333"
"39","333"
"634","333"
"682","333"
"863","333"
"397","333"
"618","334"
"175","334"
"391","334"
"240","334"
"282","334"
"422","334"
"886","334"
"578","334"
"624","334"
"86","334"
"926","334"
"1016","334"
"197","335"
"280","336"
"141","336"
"518","337"
"593","337"
"81","337"
"135","337"
"546","337"
"902","337"
"765","337"
"20","337"
"664","337"
"548","337"
"468","337"
"774","337"
"297","337"
"808","337"
"514","337"
"558","337"
"751","337"
"759","337"
"239","337"
"223","337"
"434","337"
"116","337"
"146","337"
"226","337"
"72","337"
"470","337"
"460","337"
"937","337"
"942","337"
"602","337"
"998","337"
"790","337"
"922","337"
"802","337"
"199","337"
"940","337"
"28","338"
"489","338"
"978","338"
"376","338"
"210","338"
"603","339"
"66","339"
"870","339"
"133","339"
"211","339"
"511","339"
"92","339"
"6","339"
"229","340"
"687","341"
"595","342"
"504","343"
"32","344"
"35","344"
"306","345"
"394","345"
"379","345"
"13","346"
"723","347"
"4","348"
"9","348"
"10","348"
"24","348"
"25","348"
"54","348"
"59","348"
"68","348"
"75","348"
"104","348"
"105","348"
"111","348"
"123","348"
"137","348"
"147","348"
"156","348"
"158","348"
"173","348"
"177","348"
"178","348"
"202","348"
"216","348"
"263","348"
"267","348"
"276","348"
"277","348"
"283","348"
"292","348"
"294","348"
"298","348"
"301","348"
"310","348"
"323","348"
"331","348"
"367","348"
"371","348"
"410","348"
"412","348"
"414","348"
"416","348"
"423","348"
"431","348"
"455","348"
"458","348"
"463","348"
"471","348"
"478","348"
"497","348"
"498","348"
"547","348"
"551","348"
"552","348"
"561","348"
"563","348"
"565","348"
"570","348"
"572","348"
"573","348"
"592","348"
"609","348"
"620","348"
"622","348"
"623","348"
"647","348"
"648","348"
"654","348"
"660","348"
"672","348"
"686","348"
"705","348"
"707","348"
"733","348"
"750","348"
"752","348"
"756","348"
"768","348"
"770","348"
"793","348"
"807","348"
"811","348"
"838","348"
"840","348"
"853","348"
"855","348"
"856","348"
"860","348"
"865","348"
"878","348"
"882","348"
"883","348"
"903","348"
"934","348"
"939","348"
"944","348"
"950","348"
"954","348"
"973","348"
"976","348"
"997","348"
"1011","348"
"321","349"
"221","349"
"531","350"
"818","350"
"265","350"
"148","350"
"969","351"
"245","351"
"834","351"
"400","351"
"5","352"
"524","352"
"480","352"
"206","352"
"108","352"
"438","352"
"368","352"
"830","352"
"837","352"
"591","352"
"129","352"
"718","352"
"912","352"
"62","352"
"671","352"
"464","352"
"674","352"
"182","352"
"704","352"
"737","352"
"684","352"
"363","352"
"527","352"
"951","352"
"191","352"
"355","352"
"180","352"
"302","352"
"655","352"
"805","352"
"630","352"
"958","352"
"389","352"
"992","352"
"289","352"
"313","352"
"1005","352"
"871","352"
"814","352"
"64","352"
"505","352"
"392","352"
"499","352"
"877","352"
"636","352"
"236","352"
"908","352"
"796","352"
"183","352"
"747","352"
"373","353"
"900","353"
"974","353"
"512","353"
"340","353"
"556","353"
"222","353"
"711","353"
"625","353"
"84","353"
"749","354"
"896","354"
"902","354"
"459","355"
"467","355"
"557","355"
"129","355"
"966","355"
"499","355"
"324","355"
"1003","355"
"500","355"
"958","355"
"715","355"
"363","355"
"408","356"
"986","357"
"829","358"
"304","358"
"219","358"
"106","358"
"986","358"
"305","358"
"810","358"
"320","358"
"466","358"
"736","358"
"195","358"
"134","358"
"52","358"
"528","358"
"124","358"
"279","358"
"327","358"
"160","358"
"543","358"
"806","358"
"357","358"
"941","358"
"256","358"
"819","359"
"495","359"
"767","359"
"999","359"
"82","359"
"418","359"
"396","359"
"872","359"
"95","359"
"619","359"
"30","359"
"514","359"
"275","359"
"41","359"
"81","359"
"982","359"
"437","359"
"1013","359"
"751","359"
"664","359"
"902","359"
"456","359"
"774","359"
"472","359"
"492","359"
"297","359"
"998","359"
"226","359"
"434","359"
"996","359"
"78","359"
"773","359"
"69","359"
"548","359"
"937","359"
"460","359"
"802","359"
"783","359"
"326","359"
"468","359"
"832","359"
"749","359"
"896","359"
"518","359"
"571","359"
"470","359"
"100","359"
"942","359"
"909","359"
"940","359"
"199","359"
"51","359"
"607","359"
"546","359"
"239","359"
"72","359"
"303","359"
"146","359"
"261","359"
"248","359"
"443","360"
"484","360"
"398","360"
"448","360"
"273","360"
"507","360"
"538","360"
"174","360"
"84","360"
"564","360"
"711","360"
"403","360"
"473","360"
"372","360"
"520","360"
"83","360"
"568","361"
"362","361"
"465","361"
"800","361"
"19","362"
"21","362"
"36","362"
"37","362"
"45","362"
"57","362"
"71","362"
"73","362"
"79","362"
"99","362"
"102","362"
"112","362"
"113","362"
"127","362"
"140","362"
"142","362"
"148","362"
"166","362"
"169","362"
"171","362"
"185","362"
"186","362"
"193","362"
"194","362"
"214","362"
"224","362"
"227","362"
"230","362"
"235","362"
"237","362"
"247","362"
"249","362"
"250","362"
"253","362"
"257","362"
"262","362"
"265","362"
"287","362"
"293","362"
"306","362"
"308","362"
"316","362"
"317","362"
"322","362"
"325","362"
"329","362"
"345","362"
"350","362"
"361","362"
"366","362"
"379","362"
"394","362"
"399","362"
"411","362"
"427","362"
"430","362"
"432","362"
"435","362"
"442","362"
"451","362"
"465","362"
"506","362"
"509","362"
"521","362"
"526","362"
"531","362"
"533","362"
"544","362"
"566","362"
"567","362"
"568","362"
"575","362"
"589","362"
"626","362"
"629","362"
"642","362"
"644","362"
"653","362"
"658","362"
"662","362"
"663","362"
"665","362"
"690","362"
"692","362"
"694","362"
"709","362"
"714","362"
"716","362"
"720","362"
"721","362"
"729","362"
"742","362"
"743","362"
"748","362"
"754","362"
"758","362"
"780","362"
"782","362"
"787","362"
"798","362"
"800","362"
"812","362"
"818","362"
"820","362"
"823","362"
"836","362"
"846","362"
"847","362"
"859","362"
"862","362"
"867","362"
"884","362"
"899","362"
"904","362"
"907","362"
"914","362"
"929","362"
"930","362"
"1000","362"
"1002","362"
"1004","362"
"1009","362"
"966","363"
"64","363"
"684","363"
"191","363"
"236","364"
"477","364"
"528","365"
"142","366"
"780","366"
"277","367"
"913","368"
"704","368"
"671","368"
"269","368"
"313","368"
"816","368"
"871","368"
"966","368"
"480","368"
"63","368"
"289","368"
"877","368"
"477","368"
"209","368"
"64","368"
"27","368"
"693","368"
"738","368"
"191","368"
"912","368"
"734","368"
"763","368"
"655","368"
"189","368"
"527","368"
"129","368"
"475","368"
"505","368"
"496","368"
"318","368"
"854","368"
"569","368"
"630","368"
"541","368"
"136","368"
"93","368"
"1003","368"
"844","368"
"814","368"
"296","368"
"364","368"
"636","368"
"557","368"
"958","368"
"382","368"
"971","368"
"206","368"
"363","368"
"302","368"
"441","368"
"825","368"
"841","368"
"108","368"
"234","368"
"295","368"
"429","368"
"421","368"
"392","368"
"246","368"
"897","369"
"26","370"
"149","370"
"151","370"
"155","370"
"898","370"
"188","370"
"605","370"
"875","370"
"501","370"
"670","370"
"977","370"
"74","370"
"975","370"
"141","370"
"519","370"
"44","370"
"656","370"
"987","370"
"921","370"
"964","370"
"120","370"
"953","370"
"732","370"
"376","370"
"336","370"
"349","370"
"628","370"
"822","370"
"347","370"
"697","370"
"12","370"
"978","370"
"955","370"
"821","370"
"784","370"
"321","370"
"728","370"
"450","370"
"449","370"
"539","370"
"16","370"
"760","370"
"1008","370"
"420","370"
"741","370"
"221","370"
"342","370"
"579","370"
"587","370"
"489","370"
"210","370"
"414","371"
"752","371"
"756","371"
"976","371"
"54","371"
"793","371"
"498","371"
"147","371"
"903","371"
"572","371"
"463","371"
"750","371"
"838","371"
"455","371"
"660","371"
"954","371"
"882","371"
"573","371"
"883","371"
"25","371"
"178","371"
"551","371"
"412","371"
"768","371"
"431","371"
"623","371"
"654","371"
"137","371"
"348","371"
"478","371"
"310","371"
"9","371"
"497","371"
"950","371"
"283","371"
"144","372"
"924","373"
"115","373"
"84","373"
"779","373"
"968","373"
"988","373"
"638","373"
"181","373"
"826","373"
"29","373"
"1007","373"
"731","373"
"502","373"
"981","373"
"386","373"
"874","373"
"625","373"
"512","373"
"876","373"
"353","373"
"769","373"
"751","374"
"789","375"
"238","375"
"172","375"
"17","375"
"740","375"
"444","375"
"288","375"
"401","375"
"755","375"
"242","375"
"449","376"
"541","377"
"405","377"
"189","377"
"992","377"
"1005","377"
"693","377"
"246","377"
"530","378"
"644","379"
"169","379"
"847","379"
"83","380"
"65","380"
"864","380"
"353","380"
"398","380"
"669","380"
"873","380"
"372","380"
"101","380"
"900","380"
"753","380"
"512","380"
"918","380"
"625","380"
"84","380"
"711","380"
"801","380"
"403","380"
"564","380"
"174","380"
"340","380"
"1007","380"
"273","380"
"165","380"
"386","380"
"502","380"
"232","380"
"769","380"
"988","380"
"735","380"
"893","380"
"110","380"
"76","380"
"967","380"
"968","380"
"779","380"
"981","380"
"510","380"
"385","380"
"270","380"
"761","380"
"507","380"
"484","380"
"517","380"
"678","380"
"970","380"
"443","380"
"974","380"
"869","380"
"229","380"
"813","380"
"486","380"
"804","380"
"876","380"
"638","380"
"144","380"
"469","380"
"881","380"
"181","380"
"659","380"
"251","380"
"627","380"
"879","380"
"222","380"
"360","380"
"538","380"
"556","380"
"826","380"
"931","380"
"128","380"
"161","380"
"74","381"
"236","382"
"280","383"
"984","383"
"74","383"
"208","383"
"221","383"
"244","384"
"404","384"
"786","384"
"408","384"
"452","384"
"525","384"
"771","384"
"204","384"
"107","384"
"897","384"
"299","384"
"40","384"
"888","384"
"581","384"
"891","384"
"369","384"
"948","384"
"494","384"
"281","384"
"560","384"
"490","384"
"170","384"
"685","384"
"29","385"
"65","385"
"76","385"
"83","385"
"84","385"
"98","385"
"101","385"
"110","385"
"115","385"
"128","385"
"144","385"
"145","385"
"159","385"
"161","385"
"165","385"
"174","385"
"181","385"
"222","385"
"229","385"
"232","385"
"251","385"
"270","385"
"273","385"
"340","385"
"353","385"
"360","385"
"372","385"
"373","385"
"380","385"
"386","385"
"398","385"
"403","385"
"443","385"
"448","385"
"469","385"
"473","385"
"484","385"
"486","385"
"502","385"
"507","385"
"510","385"
"512","385"
"517","385"
"520","385"
"529","385"
"538","385"
"540","385"
"556","385"
"564","385"
"625","385"
"627","385"
"638","385"
"645","385"
"659","385"
"669","385"
"678","385"
"711","385"
"731","385"
"735","385"
"753","385"
"761","385"
"769","385"
"779","385"
"801","385"
"804","385"
"813","385"
"826","385"
"864","385"
"866","385"
"869","385"
"873","385"
"874","385"
"876","385"
"879","385"
"881","385"
"893","385"
"900","385"
"918","385"
"924","385"
"931","385"
"932","385"
"946","385"
"967","385"
"968","385"
"970","385"
"974","385"
"981","385"
"988","385"
"1007","385"
"931","386"
"473","386"
"881","386"
"65","386"
"29","386"
"761","386"
"874","386"
"873","386"
"270","386"
"769","386"
"988","386"
"564","386"
"83","386"
"540","386"
"678","386"
"517","386"
"866","386"
"735","386"
"520","386"
"974","386"
"864","386"
"801","386"
"154","387"
"408","387"
"278","387"
"891","387"
"452","387"
"1014","387"
"167","387"
"947","387"
"356","387"
"290","387"
"703","387"
"990","387"
"259","387"
"771","387"
"107","387"
"341","387"
"786","387"
"706","387"
"42","387"
"850","387"
"213","387"
"244","387"
"485","387"
"439","387"
"643","387"
"897","387"
"688","387"
"777","387"
"3","387"
"395","387"
"785","387"
"581","387"
"40","387"
"652","387"
"717","387"
"617","387"
"271","387"
"2","387"
"125","387"
"948","387"
"494","387"
"679","387"
"461","387"
"560","387"
"299","387"
"170","387"
"584","387"
"995","387"
"204","387"
"319","387"
"611","387"
"33","387"
"790","388"
"100","388"
"460","388"
"337","388"
"261","388"
"819","388"
"700","388"
"902","388"
"291","388"
"97","388"
"5","389"
"27","389"
"62","389"
"63","389"
"64","389"
"93","389"
"108","389"
"129","389"
"136","389"
"180","389"
"182","389"
"183","389"
"189","389"
"191","389"
"206","389"
"209","389"
"212","389"
"217","389"
"234","389"
"236","389"
"246","389"
"269","389"
"289","389"
"295","389"
"296","389"
"302","389"
"313","389"
"318","389"
"324","389"
"352","389"
"355","389"
"363","389"
"364","389"
"368","389"
"377","389"
"382","389"
"392","389"
"405","389"
"415","389"
"421","389"
"429","389"
"438","389"
"441","389"
"459","389"
"462","389"
"464","389"
"467","389"
"475","389"
"477","389"
"480","389"
"491","389"
"496","389"
"499","389"
"500","389"
"505","389"
"523","389"
"524","389"
"527","389"
"541","389"
"557","389"
"569","389"
"580","389"
"588","389"
"591","389"
"616","389"
"630","389"
"636","389"
"655","389"
"671","389"
"673","389"
"674","389"
"681","389"
"684","389"
"693","389"
"699","389"
"704","389"
"715","389"
"718","389"
"722","389"
"734","389"
"737","389"
"738","389"
"747","389"
"763","389"
"796","389"
"805","389"
"814","389"
"816","389"
"825","389"
"830","389"
"837","389"
"841","389"
"844","389"
"852","389"
"854","389"
"871","389"
"877","389"
"908","389"
"912","389"
"913","389"
"951","389"
"958","389"
"966","389"
"971","389"
"992","389"
"1003","389"
"1005","389"
"2","390"
"3","390"
"33","390"
"40","390"
"42","390"
"56","390"
"94","390"
"107","390"
"125","390"
"154","390"
"167","390"
"170","390"
"204","390"
"213","390"
"243","390"
"244","390"
"259","390"
"268","390"
"271","390"
"272","390"
"278","390"
"281","390"
"290","390"
"299","390"
"319","390"
"341","390"
"356","390"
"369","390"
"384","390"
"387","390"
"395","390"
"404","390"
"408","390"
"424","390"
"428","390"
"439","390"
"440","390"
"452","390"
"453","390"
"461","390"
"476","390"
"479","390"
"485","390"
"490","390"
"494","390"
"525","390"
"542","390"
"560","390"
"581","390"
"584","390"
"590","390"
"601","390"
"611","390"
"617","390"
"639","390"
"643","390"
"652","390"
"668","390"
"676","390"
"679","390"
"685","390"
"687","390"
"688","390"
"691","390"
"703","390"
"706","390"
"710","390"
"717","390"
